product_category_name,year,month,demand,price,previous_orders
eletronicos,2017,6,40,50.703500000000005,62.0
eletronicos,2017,7,87,76.24724137931035,40.0
eletronicos,2017,8,52,47.505192307692305,87.0
eletronicos,2017,9,65,65.69399999999999,52.0
eletronicos,2017,10,56,53.620178571428575,65.0
eletronicos,2017,11,165,54.47121212121212,56.0
eletronicos,2017,12,192,42.08114583333333,165.0
eletronicos,2018,1,327,45.71651376146789,192.0
eletronicos,2018,2,306,44.79346405228758,327.0
eletronicos,2018,3,244,47.50344262295082,306.0
eletronicos,2018,4,204,52.57926470588235,244.0
eletronicos,2018,5,223,73.02161434977579,204.0
eletronicos,2018,6,176,50.54448863636364,223.0
eletronicos,2018,7,145,63.500344827586204,176.0
eletronicos,2018,8,115,92.80547826086956,145.0
eletroportateis,2017,1,6,276.79833333333335,30.5
eletroportateis,2017,2,25,276.948,6.0
eletroportateis,2017,3,31,360.35677419354835,25.0
eletroportateis,2017,4,21,1107.3323809523808,31.0
eletroportateis,2017,5,17,305.9676470588235,21.0
eletroportateis,2017,6,23,421.6873913043478,17.0
eletroportateis,2017,7,33,127.95030303030302,23.0
eletroportateis,2017,8,32,131.16593749999998,33.0
eletroportateis,2017,9,32,336.6446875,32.0
eletroportateis,2017,10,30,211.286,32.0
eletroportateis,2017,11,30,258.981,30.0
eletroportateis,2017,12,29,307.3713793103448,30.0
eletroportateis,2018,1,52,283.0723076923077,29.0
eletroportateis,2018,2,30,170.90533333333332,52.0
eletroportateis,2018,3,36,395.2013888888889,30.0
eletroportateis,2018,4,61,197.92803278688527,36.0
eletroportateis,2018,5,39,243.13179487179485,61.0
eletroportateis,2018,6,44,319.00454545454545,39.0
eletroportateis,2018,7,36,217.17333333333332,44.0
eletroportateis,2018,8,25,270.3624,36.0
esporte_lazer,2016,10,19,175.45473684210526,419.0
esporte_lazer,2017,1,66,125.34636363636365,19.0
esporte_lazer,2017,2,143,107.37160839160839,66.0
esporte_lazer,2017,3,176,145.69795454545454,143.0
esporte_lazer,2017,4,202,117.91584158415841,176.0
esporte_lazer,2017,5,274,123.16302919708029,202.0
esporte_lazer,2017,6,256,124.5041015625,274.0
esporte_lazer,2017,7,343,104.11154518950438,256.0
esporte_lazer,2017,8,389,98.68455012853471,343.0
esporte_lazer,2017,9,419,110.21904534606205,389.0
esporte_lazer,2017,10,433,109.40071593533487,419.0
esporte_lazer,2017,11,560,109.22421428571428,433.0
esporte_lazer,2017,12,454,125.11429515418502,560.0
esporte_lazer,2018,1,598,145.93695652173915,454.0
esporte_lazer,2018,2,589,121.30078098471986,598.0
esporte_lazer,2018,3,685,116.27770802919707,589.0
esporte_lazer,2018,4,545,114.64546788990826,685.0
esporte_lazer,2018,5,457,124.96234135667396,545.0
esporte_lazer,2018,6,384,108.28630208333334,457.0
esporte_lazer,2018,7,424,122.75983490566037,384.0
esporte_lazer,2018,8,442,113.1733257918552,424.0
fashion_bolsas_e_acessorios,2016,10,8,60.425,100.5
fashion_bolsas_e_acessorios,2016,12,1,10.9,8.0
fashion_bolsas_e_acessorios,2017,1,35,47.77057142857143,1.0
fashion_bolsas_e_acessorios,2017,2,39,60.87461538461539,35.0
fashion_bolsas_e_acessorios,2017,3,65,71.04707692307692,39.0
fashion_bolsas_e_acessorios,2017,4,48,65.45645833333333,65.0
fashion_bolsas_e_acessorios,2017,5,110,68.16972727272727,48.0
fashion_bolsas_e_acessorios,2017,6,83,82.30156626506023,110.0
fashion_bolsas_e_acessorios,2017,7,85,60.461176470588235,83.0
fashion_bolsas_e_acessorios,2017,8,98,67.32336734693877,85.0
fashion_bolsas_e_acessorios,2017,9,112,96.15473214285714,98.0
fashion_bolsas_e_acessorios,2017,10,107,72.90897196261682,112.0
fashion_bolsas_e_acessorios,2017,11,197,66.9569035532995,107.0
fashion_bolsas_e_acessorios,2017,12,133,74.8215037593985,197.0
fashion_bolsas_e_acessorios,2018,1,119,64.9379831932773,133.0
fashion_bolsas_e_acessorios,2018,2,106,91.99650943396226,119.0
fashion_bolsas_e_acessorios,2018,3,136,74.66022058823529,106.0
fashion_bolsas_e_acessorios,2018,4,103,85.35893203883495,136.0
fashion_bolsas_e_acessorios,2018,5,109,105.38678899082569,103.0
fashion_bolsas_e_acessorios,2018,6,83,92.32855421686746,109.0
fashion_bolsas_e_acessorios,2018,7,77,80.02428571428571,83.0
fashion_bolsas_e_acessorios,2018,8,125,64.70824,77.0
fashion_calcados,2016,10,1,29.99,12.0
fashion_calcados,2017,1,1,34.9,1.0
fashion_calcados,2017,2,3,35.68333333333333,1.0
fashion_calcados,2017,3,14,108.21428571428571,3.0
fashion_calcados,2017,4,23,66.3695652173913,14.0
fashion_calcados,2017,5,22,75.88818181818182,23.0
fashion_calcados,2017,6,20,67.55999999999999,22.0
fashion_calcados,2017,7,20,71.1505,20.0
fashion_calcados,2017,8,21,69.60904761904762,20.0
fashion_calcados,2017,9,14,84.25714285714287,21.0
fashion_calcados,2017,10,18,103.38444444444445,14.0
fashion_calcados,2017,11,19,89.09473684210526,18.0
fashion_calcados,2017,12,13,84.53846153846153,19.0
fashion_calcados,2018,1,9,74.07777777777778,13.0
fashion_calcados,2018,2,10,100.38,9.0
fashion_calcados,2018,3,12,104.39999999999999,10.0
fashion_calcados,2018,4,11,130.79090909090908,12.0
fashion_calcados,2018,5,10,158.27,11.0
fashion_calcados,2018,6,10,123.05799999999999,10.0
fashion_calcados,2018,7,5,164.038,10.0
fashion_calcados,2018,8,3,157.1,5.0
fashion_esporte,2017,3,1,39.9,1.0
fashion_esporte,2017,4,4,47.44499999999999,1.0
fashion_esporte,2017,5,3,41.61333333333334,4.0
fashion_esporte,2017,6,6,82.58166666666666,3.0
fashion_esporte,2017,7,1,69.9,6.0
fashion_esporte,2017,8,2,132.9,1.0
fashion_esporte,2017,9,2,132.45,2.0
fashion_esporte,2017,10,1,59.9,2.0
fashion_esporte,2017,11,1,59.9,1.0
fashion_esporte,2017,12,1,59.9,1.0
fashion_esporte,2018,1,2,59.9,1.0
fashion_esporte,2018,3,1,89.9,2.0
fashion_esporte,2018,4,1,89.9,1.0
fashion_esporte,2018,8,1,69.9,1.0
fashion_roupa_feminina,2016,10,1,54.9,3.0
fashion_roupa_feminina,2017,1,2,38.65,1.0
fashion_roupa_feminina,2017,2,4,114.45,2.0
fashion_roupa_feminina,2017,3,1,19.9,4.0
fashion_roupa_feminina,2017,4,1,64.9,1.0
fashion_roupa_feminina,2017,5,5,84.48,1.0
fashion_roupa_feminina,2017,6,3,51.6,5.0
fashion_roupa_feminina,2017,7,4,77.67500000000001,3.0
fashion_roupa_feminina,2017,8,4,47.175000000000004,4.0
fashion_roupa_feminina,2017,9,3,100.26666666666667,4.0
fashion_roupa_feminina,2017,11,3,26.626666666666665,3.0
fashion_roupa_feminina,2018,1,3,53.93000000000001,3.0
fashion_roupa_feminina,2018,2,1,29.99,3.0
fashion_roupa_feminina,2018,3,1,29.99,1.0
fashion_roupa_feminina,2018,4,1,34.99,1.0
fashion_roupa_feminina,2018,8,3,43.32333333333333,1.0
fashion_roupa_infanto_juvenil,2017,5,1,110.0,1.0
fashion_roupa_infanto_juvenil,2017,6,1,110.0,1.0
fashion_roupa_infanto_juvenil,2017,8,1,49.9,1.0
fashion_roupa_infanto_juvenil,2017,9,1,89.99,1.0
fashion_roupa_infanto_juvenil,2017,10,1,39.99,1.0
fashion_roupa_infanto_juvenil,2018,3,2,39.99,1.0
fashion_roupa_infanto_juvenil,2018,6,1,89.99,2.0
fashion_roupa_masculina,2016,10,1,24.9,5.5
fashion_roupa_masculina,2017,1,1,126.9,1.0
fashion_roupa_masculina,2017,2,7,91.83571428571429,1.0
fashion_roupa_masculina,2017,3,9,64.53333333333333,7.0
fashion_roupa_masculina,2017,4,7,59.527142857142856,9.0
fashion_roupa_masculina,2017,5,4,152.225,7.0
fashion_roupa_masculina,2017,6,9,60.53222222222222,4.0
fashion_roupa_masculina,2017,7,9,79.99888888888889,9.0
fashion_roupa_masculina,2017,8,14,81.79642857142858,9.0
fashion_roupa_masculina,2017,9,13,68.2923076923077,14.0
fashion_roupa_masculina,2017,10,9,104.86666666666667,13.0
fashion_roupa_masculina,2017,11,12,77.49916666666667,9.0
fashion_roupa_masculina,2017,12,4,112.7225,12.0
fashion_roupa_masculina,2018,1,5,86.14,4.0
fashion_roupa_masculina,2018,2,3,129.36333333333334,5.0
fashion_roupa_masculina,2018,4,1,195.0,3.0
fashion_roupa_masculina,2018,5,1,129.99,1.0
fashion_roupa_masculina,2018,6,6,67.96666666666667,1.0
fashion_roupa_masculina,2018,7,5,41.739999999999995,6.0
fashion_roupa_masculina,2018,8,3,127.23000000000002,5.0
fashion_underwear_e_moda_praia,2017,1,2,68.625,5.5
fashion_underwear_e_moda_praia,2017,2,7,53.14,2.0
fashion_underwear_e_moda_praia,2017,3,6,65.69,7.0
fashion_underwear_e_moda_praia,2017,4,4,24.697499999999998,6.0
fashion_underwear_e_moda_praia,2017,5,6,46.26666666666667,4.0
fashion_underwear_e_moda_praia,2017,6,1,3.9,6.0
fashion_underwear_e_moda_praia,2017,7,3,91.60000000000001,1.0
fashion_underwear_e_moda_praia,2017,8,13,85.46153846153847,3.0
fashion_underwear_e_moda_praia,2017,9,16,96.675,13.0
fashion_underwear_e_moda_praia,2017,10,3,62.6,16.0
fashion_underwear_e_moda_praia,2017,11,10,122.16,3.0
fashion_underwear_e_moda_praia,2017,12,13,90.23846153846154,10.0
fashion_underwear_e_moda_praia,2018,1,8,94.3125,13.0
fashion_underwear_e_moda_praia,2018,2,7,57.042857142857144,8.0
fashion_underwear_e_moda_praia,2018,3,5,57.879999999999995,7.0
fashion_underwear_e_moda_praia,2018,4,6,59.9,5.0
fashion_underwear_e_moda_praia,2018,5,5,40.7,6.0
fashion_underwear_e_moda_praia,2018,6,3,37.9,5.0
fashion_underwear_e_moda_praia,2018,7,2,54.9,3.0
fashion_underwear_e_moda_praia,2018,8,2,109.95,2.0
ferramentas_jardim,2016,10,5,271.976,165.0
ferramentas_jardim,2017,1,40,176.02425,5.0
ferramentas_jardim,2017,2,64,193.75328125,40.0
ferramentas_jardim,2017,3,123,170.36504065040648,64.0
ferramentas_jardim,2017,4,99,183.33585858585857,123.0
ferramentas_jardim,2017,5,125,157.02751999999998,99.0
ferramentas_jardim,2017,6,104,147.09951923076923,125.0
ferramentas_jardim,2017,7,165,112.1819393939394,104.0
ferramentas_jardim,2017,8,204,108.5468137254902,165.0
ferramentas_jardim,2017,9,186,106.63564516129033,204.0
ferramentas_jardim,2017,10,220,96.61227272727272,186.0
ferramentas_jardim,2017,11,448,86.98861607142858,220.0
ferramentas_jardim,2017,12,249,91.49570281124498,448.0
ferramentas_jardim,2018,1,207,122.92328502415458,249.0
ferramentas_jardim,2018,2,243,99.2674074074074,207.0
ferramentas_jardim,2018,3,207,118.32676328502416,243.0
ferramentas_jardim,2018,4,246,133.99276422764228,207.0
ferramentas_jardim,2018,5,237,144.51700421940927,246.0
ferramentas_jardim,2018,6,154,107.39422077922077,237.0
ferramentas_jardim,2018,7,154,156.6105844155844,154.0
ferramentas_jardim,2018,8,127,124.85141732283464,154.0
flores,2017,11,6,31.3,3.0
flores,2017,12,2,41.35,6.0
flores,2018,1,7,27.357142857142858,2.0
flores,2018,2,4,33.620000000000005,7.0
flores,2018,3,3,29.89,4.0
flores,2018,4,3,52.800000000000004,3.0
flores,2018,5,1,16.4,3.0
flores,2018,6,1,54.0,1.0
flores,2018,7,2,23.994999999999997,1.0
fraldas_higiene,2016,10,1,134.9,2.5
fraldas_higiene,2017,12,1,38.0,1.0
fraldas_higiene,2018,1,1,25.0,1.0
fraldas_higiene,2018,2,1,25.0,1.0
fraldas_higiene,2018,3,2,31.5,1.0
fraldas_higiene,2018,4,4,37.25,2.0
fraldas_higiene,2018,5,3,39.0,4.0
fraldas_higiene,2018,6,7,45.857142857142854,3.0
fraldas_higiene,2018,7,4,37.45,7.0
fraldas_higiene,2018,8,3,77.29666666666667,4.0
industria_comercio_e_negocios,2016,10,3,89.90000000000002,7.0
industria_comercio_e_negocios,2017,2,1,119.0,3.0
industria_comercio_e_negocios,2017,3,2,119.0,1.0
industria_comercio_e_negocios,2017,5,2,259.9,2.0
industria_comercio_e_negocios,2017,6,2,138.485,2.0
industria_comercio_e_negocios,2017,7,2,122.97999999999999,2.0
industria_comercio_e_negocios,2017,8,3,318.96666666666664,2.0
industria_comercio_e_negocios,2017,9,2,109.99,3.0
industria_comercio_e_negocios,2017,10,5,451.338,2.0
industria_comercio_e_negocios,2017,11,7,296.3957142857143,5.0
industria_comercio_e_negocios,2017,12,9,203.16666666666666,7.0
industria_comercio_e_negocios,2018,1,16,220.45625,9.0
industria_comercio_e_negocios,2018,2,31,137.3432258064516,16.0
industria_comercio_e_negocios,2018,3,27,101.49814814814815,31.0
industria_comercio_e_negocios,2018,4,50,108.61219999999999,27.0
industria_comercio_e_negocios,2018,5,36,96.91638888888889,50.0
industria_comercio_e_negocios,2018,6,21,107.85238095238095,36.0
industria_comercio_e_negocios,2018,7,13,356.0161538461538,21.0
industria_comercio_e_negocios,2018,8,9,256.63222222222225,13.0
informatica_acessorios,2016,10,21,66.63428571428571,281.0
informatica_acessorios,2017,1,24,135.91333333333333,21.0
informatica_acessorios,2017,2,98,117.6465306122449,24.0
informatica_acessorios,2017,3,150,174.3726,98.0
informatica_acessorios,2017,4,120,162.49608333333333,150.0
informatica_acessorios,2017,5,272,142.02180147058823,120.0
informatica_acessorios,2017,6,233,147.6937339055794,272.0
informatica_acessorios,2017,7,281,115.08903914590748,233.0
informatica_acessorios,2017,8,301,95.76069767441861,281.0
informatica_acessorios,2017,9,218,114.0147247706422,301.0
informatica_acessorios,2017,10,269,135.10691449814126,218.0
informatica_acessorios,2017,11,459,135.7372549019608,269.0
informatica_acessorios,2017,12,255,134.54003921568628,459.0
informatica_acessorios,2018,1,627,115.27279106858053,255.0
informatica_acessorios,2018,2,838,104.93426014319809,627.0
informatica_acessorios,2018,3,654,117.10336391437309,838.0
informatica_acessorios,2018,4,499,109.53406813627255,654.0
informatica_acessorios,2018,5,420,110.1025,499.0
informatica_acessorios,2018,6,363,104.60404958677685,420.0
informatica_acessorios,2018,7,397,99.83153652392947,363.0
informatica_acessorios,2018,8,388,96.26541237113403,397.0
instrumentos_musicais,2017,1,1,339.74,31.0
instrumentos_musicais,2017,2,8,262.7225,1.0
instrumentos_musicais,2017,3,9,182.26999999999998,8.0
instrumentos_musicais,2017,4,16,238.651875,9.0
instrumentos_musicais,2017,5,19,521.291052631579,16.0
instrumentos_musicais,2017,6,19,259.11315789473684,19.0
instrumentos_musicais,2017,7,28,290.8746428571429,19.0
instrumentos_musicais,2017,8,24,296.3979166666667,28.0
instrumentos_musicais,2017,9,24,321.22375,24.0
instrumentos_musicais,2017,10,22,300.8709090909091,24.0
instrumentos_musicais,2017,11,45,361.5048888888889,22.0
instrumentos_musicais,2017,12,41,257.9146341463415,45.0
instrumentos_musicais,2018,1,51,300.58,41.0
instrumentos_musicais,2018,2,39,216.63923076923078,51.0
instrumentos_musicais,2018,3,53,198.51698113207547,39.0
instrumentos_musicais,2018,4,58,330.98810344827587,53.0
instrumentos_musicais,2018,5,59,316.1369491525424,58.0
instrumentos_musicais,2018,6,47,344.21106382978724,59.0
instrumentos_musicais,2018,7,34,250.06029411764703,47.0
instrumentos_musicais,2018,8,39,267.5266666666667,34.0
la_cuisine,2017,4,1,24.0,1.0
la_cuisine,2017,5,1,193.0,1.0
la_cuisine,2017,7,4,117.4975,1.0
la_cuisine,2017,8,2,156.5,4.0
la_cuisine,2017,10,1,137.0,2.0
la_cuisine,2017,11,1,137.0,1.0
la_cuisine,2018,1,1,112.0,1.0
la_cuisine,2018,3,1,389.0,1.0
la_cuisine,2018,4,1,140.0,1.0
livros_importados,2017,2,1,99.0,3.0
livros_importados,2017,4,1,19.99,1.0
livros_importados,2017,6,2,49.5,1.0
livros_importados,2017,8,1,61.0,2.0
livros_importados,2017,9,4,72.5,1.0
livros_importados,2017,11,4,81.0,4.0
livros_importados,2017,12,3,77.0,4.0
livros_importados,2018,1,6,97.16666666666667,3.0
livros_importados,2018,2,3,108.33333333333333,6.0
livros_importados,2018,3,2,91.0,3.0
livros_importados,2018,4,4,79.4975,2.0
livros_importados,2018,5,10,41.092,4.0
livros_importados,2018,6,9,52.01888888888889,10.0
livros_importados,2018,7,8,50.3475,9.0
livros_importados,2018,8,1,749.0,8.0
livros_interesse_geral,2016,10,1,119.5,25.0
livros_interesse_geral,2017,1,2,117.445,1.0
livros_interesse_geral,2017,2,8,96.58875,2.0
livros_interesse_geral,2017,3,20,101.988,8.0
livros_interesse_geral,2017,4,12,76.94833333333334,20.0
livros_interesse_geral,2017,5,19,89.81947368421052,12.0
livros_interesse_geral,2017,6,20,90.509,19.0
livros_interesse_geral,2017,7,13,99.41538461538462,20.0
livros_interesse_geral,2017,8,29,110.85517241379311,13.0
livros_interesse_geral,2017,9,15,64.34266666666666,29.0
livros_interesse_geral,2017,10,8,74.9375,15.0
livros_interesse_geral,2017,11,38,70.13052631578948,8.0
livros_interesse_geral,2017,12,40,57.932500000000005,38.0
livros_interesse_geral,2018,1,45,48.44777777777778,40.0
livros_interesse_geral,2018,2,29,65.95344827586207,45.0
livros_interesse_geral,2018,3,37,42.754864864864864,29.0
livros_interesse_geral,2018,4,47,130.44063829787234,37.0
livros_interesse_geral,2018,5,52,115.57942307692308,47.0
livros_interesse_geral,2018,6,35,82.45857142857142,52.0
livros_interesse_geral,2018,7,25,163.09799999999998,35.0
livros_interesse_geral,2018,8,35,44.138,25.0
livros_tecnicos,2016,10,1,267.0,7.0
livros_tecnicos,2017,2,1,159.0,1.0
livros_tecnicos,2017,3,2,37.5,1.0
livros_tecnicos,2017,4,1,75.0,2.0
livros_tecnicos,2017,5,3,87.33333333333333,1.0
livros_tecnicos,2017,6,2,72.95,3.0
livros_tecnicos,2017,7,2,264.0,2.0
livros_tecnicos,2017,8,9,132.93111111111114,2.0
livros_tecnicos,2017,9,8,125.16875,9.0
livros_tecnicos,2017,10,6,146.66666666666666,8.0
livros_tecnicos,2017,11,6,128.15,6.0
livros_tecnicos,2017,12,4,167.6725,6.0
livros_tecnicos,2018,1,17,69.20882352941176,4.0
livros_tecnicos,2018,2,25,54.3684,17.0
livros_tecnicos,2018,3,17,53.73352941176471,25.0
livros_tecnicos,2018,4,23,50.960869565217386,17.0
livros_tecnicos,2018,5,55,54.501636363636365,23.0
livros_tecnicos,2018,6,26,67.20884615384615,55.0
livros_tecnicos,2018,7,28,75.24321428571429,26.0
livros_tecnicos,2018,8,28,52.099642857142854,28.0
malas_acessorios,2017,1,5,98.5,53.0
malas_acessorios,2017,2,20,78.214,5.0
malas_acessorios,2017,3,36,161.22805555555556,20.0
malas_acessorios,2017,4,47,146.81702127659574,36.0
malas_acessorios,2017,5,66,184.0457575757576,47.0
malas_acessorios,2017,6,60,136.2865,66.0
malas_acessorios,2017,7,74,112.94067567567568,60.0
malas_acessorios,2017,8,60,110.87333333333332,74.0
malas_acessorios,2017,9,41,94.15585365853659,60.0
malas_acessorios,2017,10,54,113.70074074074074,41.0
malas_acessorios,2017,11,66,123.47257575757577,54.0
malas_acessorios,2017,12,46,132.59152173913043,66.0
malas_acessorios,2018,1,124,148.37451612903226,46.0
malas_acessorios,2018,2,46,142.00782608695653,124.0
malas_acessorios,2018,3,53,102.58471698113208,46.0
malas_acessorios,2018,4,55,156.0090909090909,53.0
malas_acessorios,2018,5,45,135.03244444444445,55.0
malas_acessorios,2018,6,36,140.85777777777778,45.0
malas_acessorios,2018,7,53,108.99471698113209,36.0
malas_acessorios,2018,8,64,106.06421875,53.0
market_place,2016,10,8,114.58625,13.0
market_place,2017,1,6,74.50666666666666,8.0
market_place,2017,2,19,73.48631578947368,6.0
market_place,2017,3,17,106.38764705882352,19.0
market_place,2017,4,20,204.509,17.0
market_place,2017,5,21,116.71333333333334,20.0
market_place,2017,6,15,79.74333333333333,21.0
market_place,2017,7,13,121.02923076923076,15.0
market_place,2017,8,23,84.23434782608695,13.0
market_place,2017,9,11,104.29181818181819,23.0
market_place,2017,10,11,92.68545454545455,11.0
market_place,2017,11,11,111.30727272727273,11.0
market_place,2017,12,13,52.565384615384616,11.0
market_place,2018,1,12,52.39333333333334,13.0
market_place,2018,2,20,81.55199999999999,12.0
market_place,2018,3,17,91.10235294117648,20.0
market_place,2018,4,15,41.815333333333335,17.0
market_place,2018,5,13,70.95846153846153,15.0
market_place,2018,6,7,79.49428571428572,13.0
market_place,2018,7,4,46.695,7.0
market_place,2018,8,8,118.65875,4.0
moveis_colchao_e_estofado,2017,4,1,109.4,2.0
moveis_colchao_e_estofado,2017,5,3,198.63,1.0
moveis_colchao_e_estofado,2017,7,1,109.4,3.0
moveis_colchao_e_estofado,2017,8,2,254.695,1.0
moveis_colchao_e_estofado,2017,9,1,86.5,2.0
moveis_colchao_e_estofado,2017,11,2,167.0,1.0
moveis_colchao_e_estofado,2017,12,8,100.4625,2.0
moveis_colchao_e_estofado,2018,1,9,95.61111111111111,8.0
moveis_colchao_e_estofado,2018,2,6,64.89999999999999,9.0
moveis_colchao_e_estofado,2018,3,4,110.0,6.0
moveis_colchao_e_estofado,2018,7,1,129.9,4.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,1,1,110.0,10.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,2,2,69.95,1.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,3,3,37.99333333333333,2.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,4,8,120.175,3.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,5,9,144.94222222222223,8.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,6,4,93.7,9.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,7,9,124.95555555555555,4.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,8,7,143.74285714285716,9.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,9,5,92.81800000000001,7.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,10,14,201.18571428571428,5.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,11,28,154.44964285714286,14.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2017,12,16,238.27625,28.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,1,20,236.675,16.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,2,17,245.07411764705884,20.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,3,12,236.88833333333332,17.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,4,19,163.07736842105263,12.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,5,10,169.72899999999998,19.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,6,22,121.45136363636365,10.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,7,21,179.71190476190475,22.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,8,20,97.3735,21.0
moveis_cozinha_area_de_servico_jantar_e_jardim,2018,9,1,145.0,20.0
moveis_decoracao,2016,9,2,36.445,308.5
moveis_decoracao,2016,10,59,92.84050847457627,2.0
moveis_decoracao,2017,1,148,77.6639864864865,59.0
moveis_decoracao,2017,2,235,82.47855319148935,148.0
moveis_decoracao,2017,3,284,75.55644366197183,235.0
moveis_decoracao,2017,4,176,101.46488636363637,284.0
moveis_decoracao,2017,5,253,87.43411067193676,176.0
moveis_decoracao,2017,6,191,75.33664921465969,253.0
moveis_decoracao,2017,7,265,80.21618867924529,191.0
moveis_decoracao,2017,8,349,88.22836676217766,265.0
moveis_decoracao,2017,9,285,94.846,349.0
moveis_decoracao,2017,10,290,83.49151724137931,285.0
moveis_decoracao,2017,11,579,88.0753195164076,290.0
moveis_decoracao,2017,12,327,86.69822629969418,579.0
moveis_decoracao,2018,1,493,98.32068965517242,327.0
moveis_decoracao,2018,2,352,97.33559659090908,493.0
moveis_decoracao,2018,3,455,91.83114285714285,352.0
moveis_decoracao,2018,4,490,102.73887755102041,455.0
moveis_decoracao,2018,5,488,96.9763524590164,490.0
moveis_decoracao,2018,6,334,112.52844311377245,488.0
moveis_decoracao,2018,7,360,112.41269444444444,334.0
moveis_decoracao,2018,8,366,103.59338797814208,360.0
moveis_escritorio,2016,10,6,216.81333333333336,60.0
moveis_escritorio,2017,1,7,151.7357142857143,6.0
moveis_escritorio,2017,2,56,188.1542857142857,7.0
moveis_escritorio,2017,3,60,157.31233333333333,56.0
moveis_escritorio,2017,4,49,167.27367346938775,60.0
moveis_escritorio,2017,5,43,159.74372093023257,49.0
moveis_escritorio,2017,6,45,145.77,43.0
moveis_escritorio,2017,7,98,150.43142857142857,45.0
moveis_escritorio,2017,8,47,172.71787234042552,98.0
moveis_escritorio,2017,9,39,156.46641025641026,47.0
moveis_escritorio,2017,10,70,172.03985714285716,39.0
moveis_escritorio,2017,11,78,182.61320512820512,70.0
moveis_escritorio,2017,12,40,155.964,78.0
moveis_escritorio,2018,1,107,149.11018691588785,40.0
moveis_escritorio,2018,2,74,166.87554054054056,107.0
moveis_escritorio,2018,3,159,160.29327044025158,74.0
moveis_escritorio,2018,4,91,160.76186813186814,159.0
moveis_escritorio,2018,5,84,206.00511904761905,91.0
moveis_escritorio,2018,6,62,176.4674193548387,84.0
moveis_escritorio,2018,7,64,170.57265625,62.0
moveis_escritorio,2018,8,24,237.50833333333333,64.0
moveis_quarto,2017,1,8,9.15,5.0
moveis_quarto,2017,2,1,450.0,8.0
moveis_quarto,2017,4,4,185.9925,1.0
moveis_quarto,2017,5,6,213.83,4.0
moveis_quarto,2017,6,2,154.495,6.0
moveis_quarto,2017,7,5,241.398,2.0
moveis_quarto,2017,8,3,206.0,5.0
moveis_quarto,2017,9,3,158.23333333333335,3.0
moveis_quarto,2017,10,4,298.475,3.0
moveis_quarto,2017,11,3,291.0,4.0
moveis_quarto,2017,12,1,185.0,3.0
moveis_quarto,2018,1,5,182.95999999999998,1.0
moveis_quarto,2018,2,7,152.6142857142857,5.0
moveis_quarto,2018,3,6,178.63333333333333,7.0
moveis_quarto,2018,4,7,184.55714285714288,6.0
moveis_quarto,2018,5,5,278.998,7.0
moveis_quarto,2018,6,8,184.99875,5.0
moveis_quarto,2018,7,7,157.41428571428574,8.0
moveis_quarto,2018,8,10,192.3,7.0
moveis_sala,2017,1,8,129.24,19.0
moveis_sala,2017,2,16,166.60625,8.0
moveis_sala,2017,3,17,152.71823529411765,16.0
moveis_sala,2017,4,11,179.03363636363636,17.0
moveis_sala,2017,5,29,154.60862068965517,11.0
moveis_sala,2017,6,12,116.78249999999998,29.0
moveis_sala,2017,7,27,148.23296296296297,12.0
moveis_sala,2017,8,21,113.25095238095238,27.0
moveis_sala,2017,9,11,115.98818181818183,21.0
moveis_sala,2017,10,13,92.20076923076924,11.0
moveis_sala,2017,11,30,176.20666666666665,13.0
moveis_sala,2017,12,19,117.05842105263159,30.0
moveis_sala,2018,1,22,104.91363636363636,19.0
moveis_sala,2018,2,19,159.62526315789475,22.0
moveis_sala,2018,3,19,185.36157894736843,19.0
moveis_sala,2018,4,26,162.52076923076922,19.0
moveis_sala,2018,5,14,147.2942857142857,26.0
moveis_sala,2018,6,27,126.80481481481482,14.0
moveis_sala,2018,7,50,121.7932,27.0
moveis_sala,2018,8,39,132.56512820512822,50.0
musica,2017,1,2,9.9,2.0
musica,2017,3,1,27.99,2.0
musica,2017,4,2,29.9,1.0
musica,2017,6,4,266.725,2.0
musica,2017,7,1,329.0,4.0
musica,2017,10,1,54.9,1.0
musica,2018,1,1,24.97,1.0
musica,2018,2,2,122.485,1.0
musica,2018,3,2,161.985,2.0
musica,2018,4,5,339.372,2.0
