# PricePilot AI - DUMMY / DEMONSTRATION COMPETITOR PRICING DATASET
# This dataset contains synthetic data intended solely for demonstration, testing, and academic evaluation.
product_id,product_name,category,brand,our_price,competitor_name,competitor_price,price_difference,price_difference_percentage,competitor_rating,competitor_stock,marketplace,date 
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26861.76,3038.24,11.31,4.7,103,Flipkart Online,2026-06-17
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,31342.29,-1442.29,-4.6,3.9,15,Amazon India,2026-06-24
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29532.35,367.65,1.24,4.3,118,Myntra Fashion,2026-06-24
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,29977.38,-77.38,-0.26,4.5,80,Reliance Digital Store,2026-06-24
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,27268.77,2631.23,9.65,4.2,88,Flipkart Online,2026-06-24
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,32199.16,-2299.16,-7.14,3.9,94,Amazon India,2026-07-01
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29959.8,-59.8,-0.2,3.9,61,Myntra Fashion,2026-07-01
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,30295.86,-395.86,-1.31,4.1,63,Reliance Digital Store,2026-07-01
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26493.97,3406.03,12.86,3.9,98,Flipkart Online,2026-07-01
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,32058.6,-2158.6,-6.73,4.3,40,Amazon India,2026-07-08
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,30317.3,-417.3,-1.38,4.8,80,Myntra Fashion,2026-07-08
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,29960.17,-60.17,-0.2,4.0,131,Reliance Digital Store,2026-07-08
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26844.42,3055.58,11.38,4.8,127,Flipkart Online,2026-07-08
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,30995.65,-1095.65,-3.53,4.8,129,Amazon India,2026-07-15
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29890.64,9.36,0.03,4.1,149,Myntra Fashion,2026-07-15
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,30158.03,-258.03,-0.86,3.9,126,Reliance Digital Store,2026-07-15
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26984.95,2915.05,10.8,4.7,120,Flipkart Online,2026-07-15
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,31327.52,-1427.52,-4.56,3.8,27,Amazon India,2026-07-22
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29859.13,40.87,0.14,4.8,93,Myntra Fashion,2026-07-22
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,30656.72,-756.72,-2.47,4.2,102,Reliance Digital Store,2026-07-22
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26397.5,3502.5,13.27,4.4,92,Flipkart Online,2026-07-22
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,31665.59,-1765.59,-5.58,3.9,129,Amazon India,2026-07-29
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29882.4,17.6,0.06,4.4,30,Myntra Fashion,2026-07-29
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,29885.94,14.06,0.05,3.9,95,Reliance Digital Store,2026-07-29
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,27197.17,2702.83,9.94,4.2,93,Flipkart Online,2026-07-29
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Amazon,31920.58,-2020.58,-6.33,4.0,130,Amazon India,2026-08-05
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Myntra,29823.75,76.25,0.26,3.8,9,Myntra Fashion,2026-08-05
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Reliance Digital,29896.1,3.9,0.01,4.2,121,Reliance Digital Store,2026-08-05
P3002,Bose QuietComfort Ultra,Headphones,Bose,29900.0,Flipkart,26900.89,2999.11,11.15,4.0,131,Flipkart Online,2026-08-05
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,54415.89,5484.11,10.08,4.2,130,Myntra Fashion,2026-05-20
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65849.28,-5949.28,-9.03,4.6,76,Reliance Digital Store,2026-05-20
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62395.0,-2495.0,-4.0,3.8,84,Walmart Global,2026-05-20
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55237.8,4662.2,8.44,4.9,149,Myntra Fashion,2026-05-27
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65258.29,-5358.29,-8.21,4.8,6,Reliance Digital Store,2026-05-27
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62699.84,-2799.84,-4.47,4.1,148,Walmart Global,2026-05-27
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55026.77,4873.23,8.86,4.6,149,Myntra Fashion,2026-06-03
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65712.78,-5812.78,-8.85,4.4,97,Reliance Digital Store,2026-06-03
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,61577.76,-1677.76,-2.72,4.5,8,Walmart Global,2026-06-03
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55015.66,4884.34,8.88,4.6,48,Myntra Fashion,2026-06-10
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,64498.74,-4598.74,-7.13,4.1,38,Reliance Digital Store,2026-06-10
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62240.28,-2340.28,-3.76,4.0,128,Walmart Global,2026-06-10
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55459.78,4440.22,8.01,4.8,15,Myntra Fashion,2026-06-17
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,66305.52,-6405.52,-9.66,4.4,143,Reliance Digital Store,2026-06-17
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62020.65,-2120.65,-3.42,4.5,134,Walmart Global,2026-06-17
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,54586.14,5313.86,9.73,4.9,117,Myntra Fashion,2026-06-24
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,66848.33,-6948.33,-10.39,4.2,90,Reliance Digital Store,2026-06-24
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62897.1,-2997.1,-4.77,4.8,67,Walmart Global,2026-06-24
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55097.96,4802.04,8.72,4.0,63,Myntra Fashion,2026-07-01
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65182.87,-5282.87,-8.1,4.1,76,Reliance Digital Store,2026-07-01
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,63135.21,-3235.21,-5.12,4.6,125,Walmart Global,2026-07-01
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,54454.96,5445.04,10.0,4.2,70,Myntra Fashion,2026-07-08
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65205.98,-5305.98,-8.14,4.4,139,Reliance Digital Store,2026-07-08
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62157.17,-2257.17,-3.63,4.9,88,Walmart Global,2026-07-08
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55853.95,4046.05,7.24,4.7,74,Myntra Fashion,2026-07-15
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,64559.58,-4659.58,-7.22,4.9,20,Reliance Digital Store,2026-07-15
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62073.9,-2173.9,-3.5,4.3,65,Walmart Global,2026-07-15
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55399.14,4500.86,8.12,4.0,137,Myntra Fashion,2026-07-22
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65162.16,-5262.16,-8.08,4.4,69,Reliance Digital Store,2026-07-22
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,61551.53,-1651.53,-2.68,4.5,150,Walmart Global,2026-07-22
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,54284.34,5615.66,10.34,3.9,135,Myntra Fashion,2026-07-29
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,65042.57,-5142.57,-7.91,4.1,25,Reliance Digital Store,2026-07-29
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62241.13,-2341.13,-3.76,4.6,25,Walmart Global,2026-07-29
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Myntra,55254.0,4646.0,8.41,4.0,140,Myntra Fashion,2026-08-05
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Reliance Digital,67021.39,-7121.39,-10.63,4.0,121,Reliance Digital Store,2026-08-05
P3003,Apple AirPods Max,Headphones,Apple,59900.0,Walmart,62401.39,-2501.39,-4.01,4.0,73,Walmart Global,2026-08-05
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25563.1,-573.1,-2.24,4.0,45,Myntra Fashion,2026-05-20
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,25365.27,-375.27,-1.48,3.8,101,Amazon India,2026-05-20
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26266.21,-1276.21,-4.86,4.0,74,Reliance Digital Store,2026-05-20
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27550.66,-2560.66,-9.29,3.8,145,Walmart Global,2026-05-20
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25250.83,-260.83,-1.03,4.8,85,Myntra Fashion,2026-05-27
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24717.67,272.33,1.1,4.9,139,Amazon India,2026-05-27
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25992.37,-1002.37,-3.86,4.8,34,Reliance Digital Store,2026-05-27
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27522.77,-2532.77,-9.2,4.3,49,Walmart Global,2026-05-27
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25458.07,-468.07,-1.84,4.2,117,Myntra Fashion,2026-06-03
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,25080.41,-90.41,-0.36,4.6,3,Amazon India,2026-06-03
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26212.88,-1222.88,-4.67,4.7,145,Reliance Digital Store,2026-06-03
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27330.98,-2340.98,-8.57,4.0,103,Walmart Global,2026-06-03
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25476.36,-486.36,-1.91,4.4,22,Myntra Fashion,2026-06-10
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24833.62,156.38,0.63,3.9,35,Amazon India,2026-06-10
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25943.69,-953.69,-3.68,4.8,1,Reliance Digital Store,2026-06-10
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,26881.93,-1891.93,-7.04,4.1,68,Walmart Global,2026-06-10
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25604.15,-614.15,-2.4,4.1,146,Myntra Fashion,2026-06-17
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24445.28,544.72,2.23,4.5,60,Amazon India,2026-06-17
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25512.29,-522.29,-2.05,3.9,78,Reliance Digital Store,2026-06-17
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,26772.21,-1782.21,-6.66,4.6,79,Walmart Global,2026-06-17
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25338.85,-348.85,-1.38,4.5,75,Myntra Fashion,2026-06-24
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24800.42,189.58,0.76,4.0,34,Amazon India,2026-06-24
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25944.45,-954.45,-3.68,4.3,95,Reliance Digital Store,2026-06-24
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27050.28,-2060.28,-7.62,4.4,120,Walmart Global,2026-06-24
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25406.31,-416.31,-1.64,4.7,55,Myntra Fashion,2026-07-01
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,25193.68,-203.68,-0.81,4.5,20,Amazon India,2026-07-01
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25993.6,-1003.6,-3.86,4.4,92,Reliance Digital Store,2026-07-01
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,26683.6,-1693.6,-6.35,4.4,15,Walmart Global,2026-07-01
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25478.15,-488.15,-1.92,4.8,51,Myntra Fashion,2026-07-08
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,25005.03,-15.03,-0.06,4.0,83,Amazon India,2026-07-08
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26335.31,-1345.31,-5.11,4.3,52,Reliance Digital Store,2026-07-08
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27377.14,-2387.14,-8.72,4.3,130,Walmart Global,2026-07-08
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25092.6,-102.6,-0.41,3.9,33,Myntra Fashion,2026-07-15
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24945.74,44.26,0.18,4.3,14,Amazon India,2026-07-15
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26028.18,-1038.18,-3.99,4.5,78,Reliance Digital Store,2026-07-15
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27384.05,-2394.05,-8.74,4.2,0,Walmart Global,2026-07-15
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25394.69,-404.69,-1.59,4.4,11,Myntra Fashion,2026-07-22
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24856.43,133.57,0.54,4.6,138,Amazon India,2026-07-22
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26480.35,-1490.35,-5.63,4.8,17,Reliance Digital Store,2026-07-22
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27669.42,-2679.42,-9.68,4.3,73,Walmart Global,2026-07-22
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,25055.77,-65.77,-0.26,4.6,107,Myntra Fashion,2026-07-29
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24807.32,182.68,0.74,4.8,114,Amazon India,2026-07-29
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,26351.03,-1361.03,-5.16,4.8,96,Reliance Digital Store,2026-07-29
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,26685.93,-1695.93,-6.36,4.9,138,Walmart Global,2026-07-29
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Myntra,24778.26,211.74,0.85,4.7,30,Myntra Fashion,2026-08-05
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Amazon,24611.86,378.14,1.54,4.4,135,Amazon India,2026-08-05
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Reliance Digital,25580.04,-590.04,-2.31,4.9,0,Reliance Digital Store,2026-08-05
P3004,Sennheiser Momentum 4 Wireless,Headphones,Sennheiser,24990.0,Walmart,27419.76,-2429.76,-8.86,4.9,118,Walmart Global,2026-08-05
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21411.95,-1412.95,-6.6,3.9,107,Walmart Global,2026-05-20
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18774.98,1224.02,6.52,4.8,4,Reliance Digital Store,2026-05-20
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,18924.67,1074.33,5.68,3.9,8,Croma Retail,2026-05-20
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18770.76,1228.24,6.54,4.5,12,Myntra Fashion,2026-05-20
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21501.11,-1502.11,-6.99,3.8,112,Flipkart Online,2026-05-20
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,20995.44,-996.44,-4.75,4.0,14,Walmart Global,2026-05-27
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18420.04,1578.96,8.57,4.9,59,Reliance Digital Store,2026-05-27
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19364.6,634.4,3.28,4.6,81,Croma Retail,2026-05-27
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18869.35,1129.65,5.99,4.6,82,Myntra Fashion,2026-05-27
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21494.31,-1495.31,-6.96,4.8,133,Flipkart Online,2026-05-27
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,20984.15,-985.15,-4.69,4.1,15,Walmart Global,2026-06-03
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18731.47,1267.53,6.77,4.5,44,Reliance Digital Store,2026-06-03
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19219.42,779.58,4.06,4.3,126,Croma Retail,2026-06-03
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18470.12,1528.88,8.28,4.2,97,Myntra Fashion,2026-06-03
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21971.25,-1972.25,-8.98,4.2,106,Flipkart Online,2026-06-03
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21143.07,-1144.07,-5.41,4.1,47,Walmart Global,2026-06-10
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18879.26,1119.74,5.93,4.3,57,Reliance Digital Store,2026-06-10
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,18970.62,1028.38,5.42,4.6,118,Croma Retail,2026-06-10
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,19123.13,875.87,4.58,4.4,106,Myntra Fashion,2026-06-10
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21772.69,-1773.69,-8.15,3.9,62,Flipkart Online,2026-06-10
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21012.97,-1013.97,-4.83,4.2,20,Walmart Global,2026-06-17
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,19004.71,994.29,5.23,4.7,23,Reliance Digital Store,2026-06-17
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19150.3,848.7,4.43,4.7,13,Croma Retail,2026-06-17
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18636.84,1362.16,7.31,4.5,10,Myntra Fashion,2026-06-17
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,22047.56,-2048.56,-9.29,4.0,150,Flipkart Online,2026-06-17
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21411.34,-1412.34,-6.6,4.4,122,Walmart Global,2026-06-24
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18471.44,1527.56,8.27,4.8,77,Reliance Digital Store,2026-06-24
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19472.63,526.37,2.7,3.8,48,Croma Retail,2026-06-24
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,19158.75,840.25,4.39,3.9,122,Myntra Fashion,2026-06-24
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,22083.03,-2084.03,-9.44,4.6,52,Flipkart Online,2026-06-24
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21133.2,-1134.2,-5.37,4.1,82,Walmart Global,2026-07-01
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18895.03,1103.97,5.84,4.2,136,Reliance Digital Store,2026-07-01
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19236.8,762.2,3.96,4.1,92,Croma Retail,2026-07-01
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18820.7,1178.3,6.26,4.3,25,Myntra Fashion,2026-07-01
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21986.04,-1987.04,-9.04,4.6,81,Flipkart Online,2026-07-01
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21572.64,-1573.64,-7.29,4.2,105,Walmart Global,2026-07-08
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18349.46,1649.54,8.99,4.8,37,Reliance Digital Store,2026-07-08
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,18752.99,1246.01,6.64,4.4,149,Croma Retail,2026-07-08
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18870.61,1128.39,5.98,4.3,39,Myntra Fashion,2026-07-08
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21458.93,-1459.93,-6.8,4.1,145,Flipkart Online,2026-07-08
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21503.91,-1504.91,-7.0,4.3,86,Walmart Global,2026-07-15
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18507.65,1491.35,8.06,4.7,125,Reliance Digital Store,2026-07-15
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19093.08,905.92,4.74,4.6,90,Croma Retail,2026-07-15
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18562.2,1436.8,7.74,4.6,125,Myntra Fashion,2026-07-15
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21448.38,-1449.38,-6.76,4.8,15,Flipkart Online,2026-07-15
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21241.26,-1242.26,-5.85,4.7,19,Walmart Global,2026-07-22
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,19021.87,977.13,5.14,4.5,1,Reliance Digital Store,2026-07-22
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19056.03,942.97,4.95,4.7,59,Croma Retail,2026-07-22
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18485.98,1513.02,8.18,4.0,55,Myntra Fashion,2026-07-22
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21727.9,-1728.9,-7.96,4.2,123,Flipkart Online,2026-07-22
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21356.15,-1357.15,-6.35,3.8,136,Walmart Global,2026-07-29
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18727.67,1271.33,6.79,3.8,135,Reliance Digital Store,2026-07-29
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,19293.0,706.0,3.66,4.4,73,Croma Retail,2026-07-29
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,18447.74,1551.26,8.41,4.7,110,Myntra Fashion,2026-07-29
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,21988.95,-1989.95,-9.05,4.8,27,Flipkart Online,2026-07-29
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Walmart,21575.79,-1576.79,-7.31,4.4,61,Walmart Global,2026-08-05
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Reliance Digital,18458.77,1540.23,8.34,4.4,90,Reliance Digital Store,2026-08-05
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Croma,18945.07,1053.93,5.56,4.2,95,Croma Retail,2026-08-05
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Myntra,19156.65,842.35,4.4,4.3,62,Myntra Fashion,2026-08-05
P3005,JBL Tour ONE M2,Headphones,JBL,19999.0,Flipkart,22148.89,-2149.89,-9.71,4.0,20,Flipkart Online,2026-08-05
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Walmart,87769.56,2130.44,2.43,4.5,84,Walmart Global,2026-05-20
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Amazon,88757.73,1142.27,1.29,4.7,24,Amazon India,2026-05-20
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Reliance Digital,93155.19,-3255.19,-3.49,4.8,58,Reliance Digital Store,2026-05-20
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Flipkart,91936.89,-2036.89,-2.22,4.8,145,Flipkart Online,2026-05-20
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Myntra,80669.05,9230.95,11.44,3.9,19,Myntra Fashion,2026-05-20
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Walmart,87212.37,2687.63,3.08,4.1,139,Walmart Global,2026-05-27
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Amazon,88749.42,1150.58,1.3,3.8,80,Amazon India,2026-05-27
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Reliance Digital,89930.29,-30.29,-0.03,4.0,36,Reliance Digital Store,2026-05-27
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Flipkart,93949.03,-4049.03,-4.31,4.6,101,Flipkart Online,2026-05-27
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Myntra,82133.41,7766.59,9.46,4.1,144,Myntra Fashion,2026-05-27
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Walmart,85674.97,4225.03,4.93,4.7,99,Walmart Global,2026-06-03
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Amazon,89151.41,748.59,0.84,4.4,98,Amazon India,2026-06-03
P4001,Apple Watch Ultra 2,Smart Watches,Apple,89900.0,Reliance Digital,92644.64,-2744.64,-2.96,4.0,20,Reliance Digital Store,2026-06-03
